"Latitude","Longitude","Price"
50.83703,-1.064898,167500
51.91913,-0.4608598,100000
51.55606,-0.3575139,320000
51.50353,-0.759565,230000
51.59797,-0.7109946,435000
51.43374,0.3290858,265000
51.20955,0.7990964,230000
51.08066,-1.160856,175000
51.44717,0.5241241,570000
50.99981,0.3879863,320000
51.12561,1.089604,89500
51.58479,-0.00106908,136000
51.35866,-0.2568608,439950
51.79097,-0.1742374,204000
52.11791,0.8380719,452500
51.41417,-0.4962551,402500
51.84707,-1.352346,650000
51.72294,-1.207713,180000
51.31465,-1.024863,490000
51.41746,-0.8597577,450000
51.48678,-0.2304746,1050000
51.43818,0.05206373,250000
51.52956,-0.06288896,280000
51.29166,0.4627124,315000
51.57448,-0.4135207,300000
50.93587,0.5968508,220000
51.13785,0.8477828,146000
51.35799,1.142835,336000
51.65767,-0.00402265,809000
51.47659,0.07259465,249000
51.76366,-0.244102,250000
51.50491,-0.5727203,116000
52.22126,0.1473125,225000
51.345,-0.6767948,275000
51.54608,-0.07388443,281755
51.37283,0.116197,302500
50.84106,-0.139722,487500
52.24255,0.4158618,178000
51.66252,-1.300878,237000
51.44769,-0.1916044,535000
51.80994,-0.2929454,117000
50.81295,-0.5247847,287500
51.55112,-0.04163542,430000
52.33967,-0.06961798,152500
51.47111,-0.3621214,218000
51.5218,-0.555789,120000
51.57396,0.1128694,250000
51.04568,0.2244175,250000
51.8084,-0.02425049,230000
52.24734,0.693414,113000
51.52473,-0.1778862,635000
51.47611,-0.0202537,500000
51.18353,-0.1538559,270000
51.35313,1.03935,395000
51.75945,0.1364733,150000
51.51565,-0.04782669,315000
51.33011,-1.062427,150000
51.30144,-0.7300183,280000
51.7603,0.09464855,148000
51.00747,-0.09623821,139000
51.60002,0.04247152,248000
51.4047,0.5046583,97000
51.3362,0.4404905,250000
50.83689,-0.1229155,230000
51.41823,-0.9512305,315000
51.13377,0.2649845,226000
51.13801,0.8405154,120000
51.47132,-0.173219,350000
51.63821,0.4153106,192500
52.00214,-0.2479692,239950
51.25558,-0.5975071,285000
51.51522,0.02084661,300000
52.1079,0.3563352,290000
50.80728,-0.4794463,407500
52.05424,-0.7743585,91500
51.13479,0.00290531,400500
52.15962,-0.4904855,235000
51.261,-1.100896,177000
51.47185,-0.1996053,1370000
51.74164,-0.4664057,300000
51.45946,-0.076612,770000
50.82347,-0.4170171,185000
51.54157,0.01571156,272500
51.55796,0.06726112,192500
52.00025,-0.7976694,230000
51.11152,0.8812993,245000
51.48926,-0.1423391,755000
51.69493,-0.7336351,236000
52.24651,-0.8796563,138500
52.06189,-0.8153866,118000
51.27604,-0.7369984,165000
51.64059,-0.4881852,490000
51.95038,1.000908,114000
50.85522,0.5313514,174950
51.39646,-1.333156,292000
50.79226,-0.6124535,330000
51.60939,-0.2290474,270000
51.79544,0.6363254,192500
51.40468,-0.7782997,409950
51.5548,-0.7203506,170000
51.36133,0.06641005,250000
51.80162,0.6247477,160000
51.51041,-0.09625669,990000
51.77902,-1.508243,157000
51.64771,-0.07575165,151000
52.13359,-0.3713218,365000
51.40914,0.5416147,285000
51.50529,-0.268836,620000
52.08078,0.5810665,192000
51.54609,-0.06086005,212000
51.3383,0.5396748,185000
51.47689,0.1060907,238000
51.5872,0.06688491,240000
51.53792,-0.1539419,1985000
51.48657,-0.2639851,860000
51.2792,-0.7472491,172000
52.17836,0.1399945,290000
51.9988,-0.9916301,250000
51.07042,0.6886893,275000
51.65715,-0.03161688,144000
51.42804,-0.1219073,358000
51.07479,-0.4065015,850000
50.77945,0.2646716,247500
51.5036,-0.250889,150000
51.74748,-0.3251282,250000
50.80667,0.2469533,189500
51.60262,0.5114654,220000
52.33478,-0.5659869,128000
51.55797,-0.3084837,165000
51.46291,-0.03959791,310000
52.19111,-0.8856428,160000
50.95883,0.1092636,264995
51.51343,-0.1634208,1100000
51.56804,0.1485543,130000
52.20989,0.1358743,307500
51.40382,-0.2642738,325000
51.44654,-0.9306954,245000
51.40295,-0.1414678,245000
51.55244,-0.04987269,279995
51.53491,-0.1132727,270000
51.41619,-0.0495937,240000
50.83599,-0.7987876,200000
51.38133,-0.1663856,204000
50.83185,-0.189053,465000
51.29098,-0.3470975,855000
51.45253,-0.9295482,249950
51.53483,-0.4197872,249000
51.8799,0.8575192,247500
51.38706,0.5599682,120000
51.24745,1.022885,145000
51.86949,0.3649001,167500
51.56071,-0.05930066,610000
51.52024,-0.4358592,268000
52.2967,-0.07678136,530000
51.56027,0.1813279,187500
50.81119,0.2952078,192500
51.60989,-0.7406528,560000
51.59591,-0.1849147,124500
51.62256,0.07304226,860000
51.60401,-0.1139765,200000
51.61203,-0.2901689,363000
51.37155,-0.1700665,137500
51.52775,-0.2141388,234950
51.3117,0.9013339,112500
51.31269,-0.221454,410000
51.26423,-0.597244,212500
51.39667,-0.04108009,338000
51.67229,-0.5960711,430000
51.7443,-1.137338,315000
51.04375,0.5088322,276000
51.55475,0.1306316,177000
51.59268,-0.1098982,499950
51.56348,-0.1187125,345000
50.80966,-0.06088487,555000
51.63975,0.2726817,650000
51.04445,-0.8843157,312000
51.4364,-0.03165427,325000
51.40751,-1.338171,240000
52.18896,-0.8242277,153000
51.90015,-0.5176424,265000
51.56652,0.2040942,315000
51.37515,-0.3936813,246000
51.59458,-0.4072332,433000
51.89242,-0.4347128,130000
51.43346,-0.3820557,340000
51.60886,0.2891059,355000
50.90814,0.5800713,246000
51.52886,-0.6126539,185000
51.42219,-0.1948979,585000
51.5175,-0.4344831,260000
51.50637,-0.1009639,693500
51.4573,-0.9826484,213870
51.52819,-0.1769841,378000
51.40733,0.7426243,95000
51.74758,0.4506245,165000
51.34659,-0.7937585,480000
51.38377,-0.3480824,389000
52.22971,0.1383777,183500
51.57631,-0.1169564,382000
51.50355,-0.03262374,410000
51.36254,-0.1423427,389350
51.4885,-0.06111526,175000
50.79969,0.252778,701050
51.76263,-0.3472606,270000
51.94464,0.6297746,132995
51.5589,-0.05189044,485000
51.47224,-0.3370418,227500
51.43094,-0.9744877,245000
50.78172,-0.7361757,65000
51.27993,-0.2122955,289000
51.54891,-0.1396075,250000
51.43772,-0.9157947,237000
51.49789,-0.3797467,154000
51.32469,-0.5193053,670000
51.5606,0.6410551,351000
51.54759,-0.05048414,560000
51.32568,-0.5287747,475000
51.51853,0.3034125,226000
51.79267,-0.1999082,295000
51.42406,-0.3830781,285000
51.47373,-0.01574874,787000
51.86705,0.9254919,100000
51.56762,-0.02889213,190000
51.97539,0.5919094,240000
52.01622,-0.7731535,47000
51.22916,-1.338755,90000
51.50369,-0.1062484,205000
51.45418,0.05783326,610000
51.46118,-0.3648091,369950
51.46157,-0.1649422,327500
51.47142,-0.9531934,248000
51.1155,0.2625332,1100000
51.14901,0.8674322,110000
51.37604,-0.8471948,935000
51.42242,-0.2016781,1270000
51.79615,-0.9292632,400000
51.56529,-0.1405117,345000
50.86854,0.6128772,118250
51.63836,-0.75024,90000
51.47935,-0.01652752,297500
51.46778,-0.08488647,472648
51.53586,-0.2971485,212000
50.91727,-0.4549943,375000
51.55315,-0.2877762,215000
51.24157,0.009918252,196500
51.47997,-0.06183714,260000
51.64078,-0.7684257,198500
51.12711,0.7505123,203750
52.18259,0.2212382,310000
50.86545,-1.044024,170000
50.88082,-1.029821,112500
51.66224,-0.7107626,285000
51.29674,1.087601,153000
51.35216,-0.1719883,340000
51.30976,-0.6048377,308000
51.53958,0.7034683,187500
51.89244,-0.373079,212000
51.5511,-0.1801937,480000
50.77059,0.2954892,170000
51.51711,-0.1680581,450000
51.76483,-0.01184958,109000
50.96514,0.961281,223000
51.29517,-0.9060175,337995
51.45652,-0.1347297,1225000
51.55983,0.2324523,315000
51.97511,-0.7351424,340000
51.8897,0.9207713,128000
51.39381,-0.09010459,155000
51.9523,-0.2862347,120000
51.55008,0.7218053,185000
51.37812,-0.08098633,179000
51.43327,0.1727257,305000
51.44707,-0.04601846,250000
51.39463,0.1167572,167000
51.51391,-0.3323684,460000
51.91149,-1.150058,232000
51.68791,0.6575767,277000
51.57179,-0.2621258,315000
50.83838,-0.7697963,288000
51.48898,-0.163179,2900000
51.63283,-0.01163054,301000
51.4885,-0.06111526,194000
51.34221,-0.2757913,240000
51.51908,-0.4594793,171500
51.53914,0.04301792,249000
51.6453,-0.4903699,548000
51.90563,-0.4548377,92500
51.52252,-0.2007067,189000
51.43953,-0.05861418,855000
51.43265,-0.4603306,165000
51.79983,-0.162857,277500
51.42385,-0.002073297,160000
51.38274,-0.2626857,153000
50.78567,0.3163459,220000
51.49838,-0.0183955,260000
51.35543,-0.6960692,180000
51.32926,-0.7085957,455000
51.44369,-0.1540318,200000
51.37526,-1.056233,250000
50.79516,0.04474193,160000
51.69144,0.1167594,412500
51.53108,-0.9174859,399950
50.80097,0.2520449,335000
52.17969,-0.141554,450000
51.27318,-1.080617,188000
51.34433,1.121778,161000
50.8527,-0.5577838,410000
51.58281,-0.2140306,320000
51.82483,-1.29052,242000
51.41482,-0.1858985,217500
50.88004,-0.008792048,320000
51.7086,-0.3668015,195000
51.5675,0.2659596,171000
50.86141,-0.1590476,320000
51.74367,-0.3573097,535000
52.24292,0.2437031,148000
51.44754,-0.1471127,575000
51.2706,1.075651,159700
51.79118,-0.6682597,207000
51.41273,0.05477778,1275000
51.94417,0.6495519,138000
51.44551,0.3047296,166000
51.44462,-0.2006189,390000
51.093,-0.9231318,381890
51.55467,0.2430624,485000
51.88292,0.9155215,141500
51.47383,-0.9653625,720000
51.49279,-0.138839,915000
51.79156,0.6454095,152000
51.79579,-0.06735118,360000
51.89205,0.5549873,670000
51.29869,-0.7936516,227000
52.23558,-0.8940186,115000
51.55099,0.7167239,172000
51.44908,0.1385027,230000
51.4429,-0.2222567,297500
50.98621,0.9386105,285000
52.14141,-0.291538,137500
51.60912,-0.01135244,235000
51.60691,-0.1434908,215000
50.79658,-0.9871541,275000
51.47876,-0.06740422,152000
50.76859,0.2897749,129950
51.6647,0.4390767,240000
52.22558,-0.9030075,135000
51.37674,0.5590902,160000
51.17968,-0.3179024,145000
52.38502,0.004613578,220000
51.83287,-0.826063,195000
51.14661,0.8959684,244000
52.04498,-0.6846579,202500
50.84696,-0.1626423,327500
52.08009,-0.8922326,190500
52.0707,-0.77366,236000
51.804,1.141834,142000
51.41226,-0.0723957,233000
51.33671,-0.7412466,180000
51.72975,-0.8338617,190000
52.13999,-0.2960348,195000
51.59169,-0.1457714,320000
51.65178,-0.3928985,360000
51.52061,-0.1789011,250000
51.51661,-0.05280167,217500
51.74802,-1.406663,440000
51.46428,0.1324754,175000
51.7722,0.08232767,160500
51.58646,-0.335574,405000
51.57782,0.4792956,142500
51.48299,0.288125,140000
51.4227,-0.7602583,330000
51.58453,-0.3117703,485000
51.45186,-0.2003917,260000
51.91259,-0.6424996,226000
51.59217,-0.3889686,470000
51.4532,0.2921621,372000
51.91064,-0.2223967,170000
51.37754,-0.4025496,500000
51.90317,-1.176407,162500
50.85067,-0.2301625,167500
51.49787,-0.02082355,277500
52.28314,0.3305673,292000
50.82868,-0.1180904,199500
51.09974,0.3905329,220000
51.39255,-1.308995,300000
51.75443,-0.3466906,475000
50.86157,-1.023344,112000
50.80534,-0.6971489,248000
51.61664,-0.1283311,290000
51.41308,-0.1404818,229000
51.40415,-0.4155396,309950
52.3381,-0.08854855,222000
51.79863,-0.1800774,289950
51.43953,-0.03638327,600000
51.68096,-1.424852,399950
51.37251,-0.09129259,145000
51.60564,-0.1958343,239950
52.01116,0.2354262,220000
51.03836,0.2409278,310000
51.5129,-0.02113768,312374
51.26458,0.5133877,229500
51.60319,-0.6467348,799451
52.33827,-0.06706605,112500
51.67863,-0.8270033,245000
51.45817,-1.032546,239000
51.51836,-0.4325797,215000
51.84686,0.6270022,128500
51.49354,-0.2300833,391500
50.96147,0.1017645,205000
51.67173,-1.548825,595000
51.35098,-0.15608,380000
51.12287,0.857523,150000
51.52097,-0.0670446,400000
50.9488,0.6018857,170000
50.78709,-0.9565462,330000
51.38331,-0.2319822,575000
51.60907,0.005557541,310000
51.36846,1.117701,145000
50.77448,0.1003207,193500
51.58051,-0.1302489,140000
51.54716,0.151652,168000
51.53832,-0.07625963,370000
50.9328,-0.3915632,249950
51.29616,-0.3301297,243000
51.54482,-0.07431228,335000
52.34043,-0.07492827,167000
51.84393,-0.9226139,277000
51.27396,0.4099333,294950
51.61102,-0.02116296,270000
51.61248,0.2227867,150000
51.44876,0.3183503,29875
51.56499,-0.3359973,412500
51.5267,-0.8950443,295000
51.54786,0.7040602,85000
51.42879,-0.4821962,172000
51.44487,-0.4121162,235000
51.74526,-0.3405359,650000
51.36295,-0.1806228,159950
51.46861,-0.3369145,232000
52.21945,-0.05555475,204995
51.36856,0.622687,152500
51.51074,-0.03492256,325000
50.84318,0.4721866,215000
51.46849,-0.01899978,240000
51.4742,-0.08749725,226000
50.87213,0.5660845,217000
52.28728,0.04157574,405000
51.66857,0.3118417,565000
51.57611,-0.09364241,410000
51.5841,-0.2172563,500000
52.02346,0.2570148,80000
51.36229,1.03589,325000
51.40903,-0.7398947,280000
51.41349,0.5123731,250000
51.55114,0.007494612,250000
51.388,-0.02479203,250000
51.37257,-0.1013334,150000
51.30969,0.1991674,214000
51.57105,0.5326276,170000
51.11986,0.8582802,172500
50.83815,-0.07627929,257000
51.4343,-0.1793719,220000
50.77788,-0.8473099,245000
51.54946,0.6906094,185000
51.06685,-0.370622,337500
51.526,-0.02378487,317500
51.45708,-0.2099026,308000
51.39945,-1.138032,367500
51.29364,-0.7421375,427000
51.5498,0.7064402,145000
51.45853,-0.1870735,725000
51.60782,-0.8014056,445500
51.4555,-0.9489808,120000
51.33961,-0.5033909,270000
51.01203,0.7061118,245000
51.37617,0.08212294,235000
51.05524,-0.2006286,123000
51.45492,-0.03845754,280000
51.36872,-0.1634557,250000
51.22402,-0.3663387,285000
51.42722,-0.3280032,281050
51.22597,0.6349523,217500
51.47904,-0.3232577,87500
52.01465,-0.6551363,275000
51.23899,-0.1340723,330000
51.4978,-0.01947258,368500
51.66613,-0.4215133,458000
50.84398,-0.1442364,449000
51.54909,-0.129316,330000
51.57795,-0.1912301,3537500
51.48973,-0.0790114,421000
51.37383,-0.153409,177500
51.33897,-0.08178915,542500
52.01021,-0.2337532,235000
51.42106,-0.7749868,147500
51.43102,-1.270756,695000
51.50599,-0.2472238,525000
51.64552,-0.3774524,399000
51.51463,-0.171775,880000
51.47902,-0.9343281,690000
52.21842,0.1356247,248000
50.80073,-0.6335316,195000
51.61163,-0.227689,580000
51.466,-0.1519364,360000
51.60793,0.1566764,125000
51.85914,0.4124299,284000
50.85394,0.4791493,147000
51.34132,-0.1255404,205000
51.52701,-0.1954264,425000
51.28004,0.490857,195000
51.52625,-0.05938227,180000
51.58798,0.6961633,87500
51.40897,-0.3686565,302000
52.27008,-0.9022026,112000
52.23138,-0.2837514,425000
52.19315,0.1798736,189950
51.57,-0.3810512,250000
51.60862,0.2386441,102000
51.55452,-0.006248108,265000
51.47383,-0.217642,1525000
51.27675,-1.062338,185000
51.78526,0.1443188,216000
51.74873,-0.3287179,280000
51.75456,-0.332574,169000
51.48114,-0.650523,305000
51.71634,-0.3532625,287000
52.00633,-0.4978337,247500
52.14723,0.1027199,275000
51.35233,-0.1476387,235000
51.00798,-0.1004226,210000
52.2265,-0.2822264,166000
51.35362,-0.1629971,250000
51.43388,-0.3807891,171000
51.5148,-0.05457973,166000
51.45545,-0.07208789,330000
51.47184,-0.6159824,305000
51.98441,-0.2443797,220000
51.5418,-0.1670232,500000
51.75502,-0.2328896,364950
51.34516,-0.6726406,135000
51.5201,-0.5741914,228000
51.54381,0.671785,200000
51.52696,-0.3144625,760000
51.37851,0.5067633,100000
50.8063,-0.5363768,390000
51.40527,-0.3680404,125849
51.51571,-0.2034685,686995
52.19594,0.1312252,275000
52.3065,0.4999834,107000
50.83759,-0.7855956,111500
51.26064,-0.5005822,295000
51.68424,-1.26431,163000
52.28094,-0.6049011,158000
51.42251,-0.303364,310000
51.46108,-0.2953843,488000
51.4797,-0.3439853,308000
51.31729,-0.1250996,454000
51.80125,1.126947,137000
51.23351,-0.7936666,175000
51.52563,-0.1880425,459000
52.04393,-0.7440928,172500
52.04837,-0.6916894,270000
51.61932,-0.7350038,302000
51.49721,-0.01580963,437000
51.52411,-0.7416362,169000
50.80673,0.2608383,225000
50.84584,-1.053728,205000
51.59568,0.2304414,355000
50.96766,0.09802708,245000
51.70037,-0.4150982,165000
51.60277,-0.1449737,274950
51.00729,-1.110996,217000
51.89931,-0.1594995,114000
50.7976,-0.6956471,205000
51.3768,-1.352105,224000
51.53267,0.04525151,245000
50.86766,0.2611842,279950
50.98064,0.1008778,425000
51.793,0.6290328,135000
51.69417,-0.1911873,250000
51.47012,-0.3325976,165000
51.51794,0.6185626,108750
51.45748,-0.2977063,630000
51.60201,-0.5633826,660000
51.3133,-0.630529,380000
51.659,-0.2839776,207000
51.60653,0.0316434,215000
51.38262,-0.1075423,150720
51.50492,0.02105368,247000
51.1324,0.2524105,250000
51.26333,-0.586751,330000
51.38001,-0.2474565,360000
51.49693,0.1565326,110000
51.31843,0.4772069,125000
50.86924,0.5254876,185000
51.80129,-0.05486037,374000
51.16441,-1.447758,617500
51.49927,-0.3047509,488000
51.46133,-0.08160064,200000
51.67637,-0.5876287,295000
51.6135,-1.236655,167000
51.67941,-0.6093022,611000
51.33766,-0.4039936,665000
51.31354,-0.1386978,392000
51.59037,-0.2697468,297000
51.72156,0.902662,305000
51.40794,-0.0203958,214000
52.15209,-0.7041159,235000
51.48731,0.2885433,140000
50.81412,0.2884378,200000
51.11621,0.8748891,305000
51.38668,-0.0557354,210000
50.87037,0.2574212,153000
51.51815,-0.3608526,279950
51.37728,-1.350015,241000
51.60191,-0.05672115,122000
50.8933,0.4985177,420000
51.56685,0.555627,218000
51.57359,-0.1372722,220833
51.28501,-0.9526322,455000
51.7131,-0.3325794,169000
51.36552,-0.3959434,249950
52.2193,-0.08052211,170000
51.93958,1.044191,345000
50.82537,-0.3686775,370000
51.44205,0.1920658,262640
51.45421,-0.05750222,641000
51.36508,1.093117,105500
51.5427,-0.1711548,333000
51.50623,0.3892862,265000
51.43054,0.08575931,218000
51.4443,0.3312202,150000
51.49052,-0.3124652,55500
50.97329,0.08721301,249950
51.48433,0.01044972,425000
52.29445,-0.617923,400000
52.24626,-0.9402876,124995
51.91871,-0.1824816,175000
51.90959,-0.6379526,148000
51.43588,0.355425,184000
51.61903,-0.07218366,138000
50.98399,-0.7471042,203000
51.70837,-0.6088487,157000
51.51759,0.5735531,249000
51.24548,0.5557929,209000
51.5417,-0.08867763,422500
52.26828,-0.8710329,240000
51.37935,0.08262668,250000
51.51729,-0.02210063,280000
51.43834,-1.016836,191500
51.55647,-0.6124346,625000
51.48404,0.1021711,180000
51.39606,-0.06939672,188500
51.43399,0.2169732,184000
50.86384,-0.9630759,280000
51.86396,0.5384482,350000
51.87508,0.8607583,240000
51.60218,-0.3371074,192000
52.05661,-0.01483414,232500
51.50616,-0.02824573,1850000
51.25551,-0.5366903,155000
50.95847,-0.09777157,385000
51.79814,1.028425,70000
51.41103,-0.8180609,320000
51.59241,0.08356569,420000
51.80601,0.135918,320000
51.3117,0.9013339,91000
50.76771,0.2778754,475000
51.35517,-0.1981943,210000
52.19495,0.1784841,192000
50.83442,-0.3208012,189500
50.84341,-0.1575829,240000
51.62929,-0.01058619,480000
51.50096,-0.06776194,364000
51.87734,-0.517986,174995
50.82972,-1.067345,108500
51.42683,-0.7384844,207000
52.1885,-0.5554691,325000
51.48995,-0.2086444,300000
51.36057,1.040244,227500
51.47685,-0.7610518,590000
51.09011,0.9422099,822500
51.72919,0.4507733,105000
51.4792,-0.6374902,143500
51.67882,-0.3202859,520000
51.27945,-1.076363,183000
52.20418,-0.603677,360000
51.50241,-0.3202387,335000
51.20321,0.1766263,525000
52.05538,-0.7314768,135000
51.48731,0.2885433,140000
51.53569,-0.02172114,315000
52.23874,0.2488383,186500
51.42036,-0.7550147,170000
51.54126,-0.02230171,265000
50.85888,-1.011522,180000
51.97702,-0.7708174,248000
51.37624,0.5509863,93000
51.50675,-0.3228744,490000
52.02205,-0.8067475,137000
51.46921,-0.8558192,205000
51.55966,0.64517,240000
51.77724,0.9316375,272000
51.2573,0.5526361,275000
51.43377,-1.147471,487000
51.39071,-0.2977132,277000
51.80135,-0.3934016,281000
52.33401,-0.2114729,145000
51.46667,-0.2192168,755000
51.50033,-0.02119239,315000
51.80218,-0.3377069,437500
51.50343,-0.4177901,66000
50.88311,0.008526861,205000
50.80083,-0.03234194,220000
51.61282,0.2229909,220000
51.89988,-1.11977,429000
52.00493,-0.8049738,263500
51.75078,-1.139924,642000
51.45978,-0.2254012,2950000
51.14189,0.2510852,760000
50.85287,-0.7746292,175000
51.916,-1.145291,420000
51.40168,-0.2990024,880000
52.221,-0.8377133,242500
51.40234,-1.241569,247000
51.25268,-0.147648,240000
51.082,-0.7331802,229000
51.88813,-0.4355302,197000
51.39746,-0.0100521,985000
51.56722,0.05809965,285000
51.4711,-0.1906788,390000
51.42198,-0.2289514,382500
51.13924,0.4257407,255000
51.52264,-0.1448873,80000
51.48087,-0.02004745,432500
52.35058,-0.1769602,175000
50.82917,-0.3660599,129000
50.83392,-0.159036,205000
51.75189,0.4701867,274000
51.41792,-0.3730552,249950
50.80246,0.2632864,190000
51.90808,-0.1967217,125950
51.81107,-0.2929026,272500
50.99948,-0.08418024,250000
51.8563,0.4287615,610000
51.06521,0.1561155,340000
51.42407,0.3477259,166000
51.44258,-0.8971904,245000
51.62991,0.3169123,700000
50.89787,-1.021575,147000
51.34621,-0.5068949,250000
51.47486,-0.1919987,845000
51.47318,-0.2108566,160000
51.41965,-0.5075953,185000
51.43566,-0.9514502,330000
51.31039,0.8854656,174995
51.46564,-0.1715312,242000
51.97243,-0.7329467,228000
51.61774,-0.08425699,235000
51.29702,-0.7657833,260000
51.90685,0.03003459,410000
51.1336,0.261717,185000
51.12923,0.8443789,192000
50.85909,0.5844815,164000
52.29315,-0.5851475,93000
51.66556,0.2772417,188000
51.79023,0.1973374,258000
52.22006,-0.06339002,118000
51.55782,0.1797246,217500
51.72982,0.4739066,335000
51.35767,-0.2408117,200000
51.47925,-0.08455008,213500
51.50091,-0.3124703,470000
51.58327,-0.09856808,405000
51.48348,-0.1995363,419500
52.2421,0.705446,172500
51.42834,-0.5496749,285000
51.45391,-0.9500967,180000
51.39723,-1.338866,235000
51.95187,0.217471,650000
50.82062,0.2317637,205000
51.59108,-0.1798811,279000
51.76366,-0.244102,183000
52.25536,0.1038014,700000
51.56979,0.131306,315000
51.20279,0.06413054,395995
51.45607,-0.2033352,500000
51.31476,-0.2059053,326000
51.27291,-1.097595,225000
51.54657,-0.1041945,550000
51.98078,0.2108311,195000
51.54065,-0.1902722,164000
51.05044,0.6294836,200000
51.55148,0.1509471,163000
51.34286,-0.4786324,129375
51.47608,0.1215919,275000
50.91214,-1.025344,195000
51.41295,-0.0721654,250000
51.56996,0.652667,119995
51.45417,0.01999176,213500
51.30879,0.3299552,990000
51.40245,-0.05308241,132000
51.14185,0.2733002,212000
51.32514,-0.7247568,250000
51.50031,-0.04662379,360000
51.47363,-0.1764528,345000
51.60622,-0.7024724,247000
51.09807,-0.6874683,551500
51.5978,0.1680801,240000
51.34712,-0.7288424,222500
50.75606,0.2730134,185000
51.48853,-0.1798051,2950000
51.77476,0.7979234,185000
51.47732,-0.9626054,327500
51.27952,-0.2148494,292000
51.17457,-0.1333983,363000
51.47392,0.1191009,250000
51.37913,-0.202355,244950
51.39695,-0.4441216,260000
51.011,-0.08069734,260000
51.61704,-0.0101251,265000
51.41466,0.006068232,229000
51.59512,-0.7018645,300000
51.28705,-0.7801613,190000
52.13943,-0.4337691,139000
51.37359,-0.2113651,280000
51.56755,0.4916664,150000
51.25602,-0.846358,325000
50.81068,0.3001232,120000
51.4953,-0.2460493,1955000
51.74991,-0.3312386,265000
51.47621,-0.2138772,552000
51.76636,-1.271352,390000
51.44684,-0.1380315,375000
50.77251,0.2694284,120000
51.45392,-0.07726219,289000
51.57196,0.1157786,285000
51.38461,0.05716806,225000
51.11562,-0.8209976,340000
51.59093,-0.123801,350000
51.51686,-0.1651423,385000
51.47491,-0.1842787,1315000
51.35309,1.025485,170000
51.35244,-0.1892967,185000
50.75357,0.2677462,310000
51.37782,-0.4071379,255000
51.55533,-0.3583337,225000
50.98507,0.4567778,335000
51.45118,-0.392943,250000
51.88337,-0.518398,47500
51.93603,0.6304202,197500
51.48653,-0.2686677,880000
51.54356,-0.08845557,290100
51.56164,-0.1434306,600000
51.9877,-0.2305174,640000
51.54184,-0.3543632,159000
50.91913,-0.1312606,700000
51.48281,0.08912299,115000
52.19841,-0.8841287,250000
51.53378,0.1356936,140000
51.55826,-0.08120306,450000
50.7867,0.3206962,200000
51.4617,0.3574025,80000
51.43932,-0.05709803,250000
51.58066,0.1726482,175000
51.45674,-0.982373,187000
51.08013,0.6924365,215000
51.22701,-0.1692603,575000
52.01849,-1.30728,111000
51.73767,0.2129785,270000
52.34976,-0.5410418,130000
51.42818,-0.1905479,230000
51.37201,0.5406354,133000
51.56056,0.1406128,97000
50.96466,0.1655131,247500
51.39397,-1.33667,222500
50.79396,-0.6485423,199500
51.49115,0.1399092,102000
51.56639,0.4206357,115000
51.7269,0.686293,239000
52.34065,0.3376433,167500
51.66381,-0.5973887,820000
51.52062,0.5661412,155000
51.01436,-0.4620774,290000
51.30336,0.3814875,500000
51.52396,-0.7269522,290000
50.95133,0.9079011,116000
51.52595,-0.710795,342500
51.48602,-0.2081502,560000
51.40393,-0.1933601,545000
51.39141,-0.107611,220000
51.91951,-0.1766907,86000
51.15451,0.8505681,199950
51.37556,0.04656065,253000
51.4635,-0.2866997,445000
51.59054,-0.1592732,229000
51.05213,-1.337341,225000
51.2742,-0.8493006,415000
51.51959,-0.2908368,325000
51.4478,-0.9140021,249950
51.55804,0.1443174,155000
51.34889,0.7203463,108000
51.56277,-0.2048461,450000
50.80731,-0.4229,412500
51.4354,-0.1112034,189000
51.5544,-0.003498065,146000
51.33937,0.7524356,120000
51.46467,0.1790978,130000
51.42585,-0.07670038,200000
51.61525,-0.2497778,280000
51.4593,-0.3024607,497500
52.34816,-0.1108285,145000
51.60666,0.006823543,240000
51.8968,-1.016717,499999
50.85323,0.5031812,140000
51.81987,-1.271447,158000
51.77111,-0.2195793,152000
51.47605,0.2977432,135000
51.70741,-0.03680323,142000
51.36356,0.09447967,460000
51.26687,-0.2033987,249950
50.855,0.5786001,75000
51.54902,0.7967834,192500
51.11636,-0.1471898,165000
51.55961,-0.3723175,345000
50.8158,-0.1072936,182000
50.80557,0.009613908,220000
50.77299,0.2940041,82000
51.28426,1.079204,117500
51.38723,-0.1086316,140000
51.60191,-1.227378,140000
50.77981,0.2527159,192500
51.41185,-0.1725419,237500
51.07352,-0.328963,160000
51.50762,-0.3069627,935000
51.56352,-0.21066,420000
52.03493,-1.153711,250000
50.83037,-0.2012231,465000
51.47712,-0.1190423,412000
51.55847,-0.08684943,425000
51.9087,-0.6467749,163000
51.5515,-0.1028499,975000
51.46438,0.2282798,249995
51.44309,-1.173326,1800000
51.6869,-1.280714,127000
51.35194,-0.78628,202500
51.76735,-1.265249,289000
51.88736,0.8460599,188800
50.8273,-0.341816,279000
52.21807,-0.05599594,185995
51.74041,0.4883771,780000
51.32208,-0.09694621,182000
51.03392,-0.4396802,350000
51.67837,-1.285463,245000
51.2286,-1.13567,205000
51.43532,-0.3187298,365000
51.90201,0.8937136,142000
51.51763,-0.05099962,146000
52.00996,-1.150205,500000
50.82809,-0.1671036,150000
51.86943,0.2323702,250000
51.68726,-0.02906685,180000
51.90448,-0.5022077,178000
50.88297,0.5812108,200000
